Start Time,Elapsed Time,Machine Name,Login,Level,Message,Exception
2021-02-09 21:58:51.5339,    1.5970,PMIIDIDNL12967,PMI\mamrulla,DEBUG,Done : notepad.exe C:\temp\BKT.txt,
2021-02-09 21:58:52.8330,    1.2990,PMIIDIDNL12967,PMI\mamrulla,DEBUG,Done : notepad.exe C:\temp\SDA.txt,
2021-02-09 21:58:52.8330,    0.0000,PMIIDIDNL12967,PMI\mamrulla,DEBUG,Application Finished. Elapsed time: 16413ms,
2021-02-09 22:07:08.0189,    0.0000,PMIIDIDNL12967,PMI\mamrulla,DEBUG,Application Start,
2021-02-09 22:07:14.0656,    6.0467,PMIIDIDNL12967,PMI\mamrulla,DEBUG,Executing... : notepad.exe C:\temp\AMI.txt,
2021-02-09 22:07:14.0656,    0.0000,PMIIDIDNL12967,PMI\mamrulla,DEBUG,Executing... : notepad.exe C:\temp\BKT.txt,
2021-02-09 22:07:27.6443,   13.5787,PMIIDIDNL12967,PMI\mamrulla,DEBUG,Done : notepad.exe C:\temp\BKT.txt,
2021-02-09 22:07:28.9372,    1.2928,PMIIDIDNL12967,PMI\mamrulla,DEBUG,Done : notepad.exe C:\temp\AMI.txt,
2021-02-09 22:07:28.9512,    0.0140,PMIIDIDNL12967,PMI\mamrulla,DEBUG,Application Finished. Elapsed time: 20932ms,
2021-02-09 22:20:26.7459,    0.0000,PMIIDIDNL12967,PMI\mamrulla,DEBUG,Application Start,
2021-02-09 22:21:06.5479,    0.0000,PMIIDIDNL12967,PMI\mamrulla,DEBUG,Application Start,
2021-02-09 22:21:09.2393,    2.6914,PMIIDIDNL12967,PMI\mamrulla,DEBUG,Executing... : powershell.exe aaa,
2021-02-09 22:21:09.2393,    0.0000,PMIIDIDNL12967,PMI\mamrulla,DEBUG,Executing... : powershell.exe aaa,
2021-02-09 22:21:15.1274,    5.8881,PMIIDIDNL12967,PMI\mamrulla,DEBUG,Done : powershell.exe aaa,
2021-02-09 22:21:15.1274,    0.0000,PMIIDIDNL12967,PMI\mamrulla,DEBUG,Done : powershell.exe aaa,
2021-02-09 22:21:30.1166,   14.9892,PMIIDIDNL12967,PMI\mamrulla,DEBUG,Application Finished. Elapsed time: 23175ms,
2021-02-09 22:27:00.6621,    0.0000,PMIIDIDNL12967,PMI\mamrulla,DEBUG,Application Start,
2021-02-09 22:31:57.5954,    0.0000,PMIIDIDNL12967,PMI\mamrulla,DEBUG,Application Start,
2021-02-09 22:33:09.9267,    0.0000,PMIIDIDNL12967,PMI\mamrulla,DEBUG,Application Start,
2021-02-09 22:34:01.9870,    0.0000,PMIIDIDNL12967,PMI\mamrulla,DEBUG,Application Start,
2021-02-09 22:51:42.2826,    0.0000,PMIIDIDNL12967,PMI\mamrulla,DEBUG,Application Start,
2021-02-09 22:52:10.7333,   28.4507,PMIIDIDNL12967,PMI\mamrulla,DEBUG,Executing... : powershell.exe aa,
2021-02-09 22:52:10.7333,    0.0000,PMIIDIDNL12967,PMI\mamrulla,DEBUG,Executing... : powershell.exe aa,
2021-02-09 22:52:18.5576,    7.8243,PMIIDIDNL12967,PMI\mamrulla,DEBUG,Done : powershell.exe aa,
2021-02-09 22:52:18.5786,    0.0210,PMIIDIDNL12967,PMI\mamrulla,DEBUG,Done : powershell.exe aa,
2021-02-09 22:52:28.1614,    9.5828,PMIIDIDNL12967,PMI\mamrulla,DEBUG,Application Finished. Elapsed time: 45352ms,
2021-02-09 22:53:20.2666,    0.0000,PMIIDIDNL12967,PMI\mamrulla,DEBUG,Application Start,
2021-02-09 22:53:24.5338,    4.2672,PMIIDIDNL12967,PMI\mamrulla,DEBUG,Executing... : notepad.exe aa.txt,
2021-02-09 22:53:24.5338,    0.0000,PMIIDIDNL12967,PMI\mamrulla,DEBUG,Executing... : notepad.exe aa.txt,
2021-02-09 23:07:54.2452,    0.0000,PMIIDIDNL12967,PMI\mamrulla,DEBUG,Application Start,
2021-02-09 23:08:23.9955,    0.0000,PMIIDIDNL12967,PMI\mamrulla,DEBUG,Application Start,
2021-02-09 23:12:08.9883,    0.0000,PMIIDIDNL12967,PMI\mamrulla,DEBUG,Application Start,
2021-02-09 23:12:28.0492,   19.0609,PMIIDIDNL12967,PMI\mamrulla,DEBUG,"Executing... : ""notepad.exe"" ""-aaa.txt""",
2021-02-09 23:12:28.0492,    0.0000,PMIIDIDNL12967,PMI\mamrulla,DEBUG,"Executing... : ""notepad.exe"" ""-aaa.txt""",
2021-02-09 23:12:33.1998,    5.1506,PMIIDIDNL12967,PMI\mamrulla,DEBUG,"Done : ""notepad.exe"" ""-aaa.txt""",
2021-02-09 23:12:36.1625,    2.9627,PMIIDIDNL12967,PMI\mamrulla,DEBUG,"Done : ""notepad.exe"" ""-aaa.txt""",
2021-02-09 23:12:36.1897,    0.0272,PMIIDIDNL12967,PMI\mamrulla,DEBUG,Application Finished. Elapsed time: 27201ms,
2021-02-09 23:12:55.3484,    0.0000,PMIIDIDNL12967,PMI\mamrulla,DEBUG,Application Start,
2021-02-09 23:12:58.0079,    2.6596,PMIIDIDNL12967,PMI\mamrulla,DEBUG,"Executing... : ""notepad.exe"" ""-aaa.txt""",
2021-02-09 23:12:58.0088,    0.0009,PMIIDIDNL12967,PMI\mamrulla,DEBUG,"Executing... : ""notepad.exe"" ""-aaa.txt""",
2021-02-09 23:13:02.3618,    4.3530,PMIIDIDNL12967,PMI\mamrulla,DEBUG,"Done : ""notepad.exe"" ""-aaa.txt""",
2021-02-09 23:13:05.9468,    3.5851,PMIIDIDNL12967,PMI\mamrulla,DEBUG,"Done : ""notepad.exe"" ""-aaa.txt""",
2021-02-09 23:13:05.9978,    0.0510,PMIIDIDNL12967,PMI\mamrulla,DEBUG,Application Finished. Elapsed time: 10649ms,
2021-02-09 23:13:17.2390,    0.0000,PMIIDIDNL12967,PMI\mamrulla,DEBUG,Application Start,
2021-02-09 23:13:21.6919,    4.4529,PMIIDIDNL12967,PMI\mamrulla,DEBUG,"Executing... : ""notepad.exe"" ""-aaa.txt""",
2021-02-09 23:13:21.6919,    0.0000,PMIIDIDNL12967,PMI\mamrulla,DEBUG,"Executing... : ""notepad.exe"" ""-aaa.txt""",
2021-02-09 23:13:33.6935,   12.0017,PMIIDIDNL12967,PMI\mamrulla,DEBUG,"Done : ""notepad.exe"" ""-aaa.txt""",
